url,surface_m2,rooms,floor,price,city,year_built,elevator,construction_material,number_bathrooms,latitude,longitude,metro_proximity,stb_proximity
https://www.storia.ro/ro/oferta/apartament-deosebit-3-camere-2-dormitoare-matrimoniale-3-bai-IDFwzp,79m²,3,1/4,132 500 €,Ferentari,1989,nu,beton,1,44.40824,26.08073,1.3020062149179588,0.2326874201390199
https://www.storia.ro/ro/oferta/apartament-2-camere-decomandat-metrou-aparatorii-patriei-IDGXJf,59m²,2,1/5,103 000 €,Aparatorii Patriei,2026,da,cărămidă,1,44.373066,26.129911,0.8453217461856254,0.07868204152737283
https://www.storia.ro/ro/oferta/apartament-2-camere-metrou-berceni-dimitrie-leonida-IDGXJx,50m²,2,1/6,84 579 €,IMGB,2026,da,cărămidă,1,44.36124,26.149319,0.964822080049297,0.030327024533856946
https://www.storia.ro/ro/oferta/apartament-2-camere-metrou-aparatorii-patriei-IDGXJ1,49m²,2,5/5,82 800 €,Aparatorii Patriei,2026,da,cărămidă,1,44.373066,26.129911,0.8453217461856254,0.07868204152737283
https://www.storia.ro/ro/oferta/apartament-2-camere-padure-chiajna-rasaritului-IDH5KV,59m²,2,2/3,91 400 €,Militari,N/A,da,cărămidă,1,44.434658,26.012163,0.7167348505461945,0.042318974640419456
https://www.storia.ro/ro/oferta/2-camere-an-2025-cu-terasa-26-mp-la-3-minute-stb-IDH3La,51m²,2,1/8,103 400 €,IMGB,2025,da,N/A,1,44.37065,26.123213,1.3863473659832488,0.033464977642016475
https://www.storia.ro/ro/oferta/vanzare-garsoniera-etaj-1-sector-5-toporasi-decomandata-41-mp-nou-cen-IDH5KH,41m²,1,1/3,69 500 €,Ferentari,2025,nu,beton,1,44.39794,26.084936,1.1558241116111185,0.04751252550528899
https://www.storia.ro/ro/oferta/ghencea-bragadiru-2-camere-IDEPSl,53m²,2,3/4,86 500 €,Ghencea,2025,da,N/A,1,44.404774,26.003893,1.9710075715311628,0.6340879406491796
https://www.storia.ro/ro/oferta/vanzare-apartament-baneasa-jandarmeriei-teren-137-mp-IDGETk,59m²,2,parter,250 000 €,Baneasa,N/A,da,cărămidă,1,44.5114,26.072,3.6988382142096867,0.6911400378250587
https://www.storia.ro/ro/oferta/3-camere-tip-duplex-la-10-minute-de-metrou-poze-reale-IDH5IB,77m²,3,> 10/12,195 000 €,Berceni,2023,da,beton,1,44.389236,26.118452,0.51334516988468,0.09846924954042166
https://www.storia.ro/ro/oferta/apartament-cu-2-camere-intr-dr-iacob-felix-piata-victoriei-IDGP93,40m²,2,8,133 900 €,Gara de Nord,N/A,da,beton,1,44.45096,26.080631,0.3125962793494208,0.1307513131650294
https://www.storia.ro/ro/oferta/vanzare-apartament-2-camere-59mp-mutare-imediata-zona-grand-arena-IDH5Ip,59m²,2,2/7,97 350 €,IMGB,2024,da,beton,1,44.368526,26.114458,2.0679460580864606,0.049659470569654064
https://www.storia.ro/ro/oferta/garsoniera-de-vanzare-zona-lacul-tei-30-mp-IDH5Im,30m²,1,parter/4,61 000 €,Tei,1982,nu,beton,1,44.463593,26.115414,1.4267081163232844,0.33179864319416147
https://www.storia.ro/ro/oferta/apartament-2-camere-52mp-mutare-imediata-zona-grand-arena-IDH5Ij,52m²,2,7/7,105 000 €,IMGB,2024,da,beton,1,44.3688,26.112171,2.199924889656431,0.18943054713131366
https://www.storia.ro/ro/oferta/garsoniera-41mp-mutare-imediata-acte-gata-zona-prelungirea-ferentari-IDH5HL,41m²,1,1/3,57 438 €,Ferentari,2025,nu,beton,1,44.39794,26.084936,1.1558241116111185,0.04751252550528899
https://www.storia.ro/ro/oferta/matei-basarab-str-valeriu-braniste-zona-linistita-centrala-proprie-IDGuRS,62m²,3,4/4,139 000 €,Centrul Civic,1970,da,cărămidă,1,44.42806,26.124678,1.1980889627427762,0.2702054819089684
https://www.storia.ro/ro/oferta/apartament-3-camere-70mp-zona-grand-arena-postalionului-finisaje-lux-IDH5HG,70m²,3,3/6,112 500 €,IMGB,2026,da,beton,1,44.36773,26.114256,2.134405782907612,0.04031250870449487
