surface_m2,rooms,floor,max_floor,price,neighborhood,year_built,elevator,construction_material,latitude,longitude,metro_proximity,stb_proximity
61.7,3,1,4,115000,79,1968,0,0,44.415276,26.183428,0.8419815209450154,0.6677726185735284
60.5,4,1,10,115000,79,1975,1,0,44.412968,26.16785,0.5183388237322769,0.1033832718170046
48.71,2,5,10,119800,79,1970,1,0,44.41612,26.158985,0.3456392677343755,0.3132558316098203
61.4,3,4,4,105000,79,1972,0,0,44.41739,26.181187,0.9139877426312248,0.411396193724
57.0,3,3,4,125000,81,1974,0,0,44.404835,26.176674,0.6079334221743443,0.5728547114169587
51.48,2,3,3,120000,76,2020,0,0,44.402485,26.181086,0.9692183220963176,0.7725200324586604
54.0,2,2,11,120000,76,2016,0,0,44.411633,26.19814,0.5386590312547812,0.5042034795932677
45.0,2,-1,4,66000,81,2012,0,0,44.40497,26.175564,0.5859000746887311,0.5857865238765562
44.0,2,4,4,114000,79,2019,1,0,44.415775,26.189434,0.9677203317231284,0.5530405691368994
77.03,4,4,4,108000,81,1974,0,0,44.40583,26.17269,0.5391093883333603,0.5772975169536287
44.42,2,6,6,105000,81,2009,1,0,44.407215,26.17793,0.3872043416850076,0.2942654404904691
66.1,3,10,10,129800,79,1978,1,0,44.41672,26.157726,0.4586694219073299,0.3389299828137201
45.9,2,1,5,115000,79,2021,0,0,44.41734,26.18817,1.1672280556789434,0.4349874814110367
37.52,1,3,10,95000,76,2025,1,0,44.414284,26.197805,0.7848858567268207,0.800021735359657
71.26,3,5,7,175000,76,2022,1,0,44.415276,26.193285,0.840732663022712,0.5803404502044679
59.0,2,5,5,110000,88,2011,0,0,44.40942,26.147783,1.1715607967345938,0.175013272767856
77.9,3,3,11,292000,79,2021,1,0,44.413055,26.150612,0.8560460678749892,0.2606662672284837
37.0,1,10,11,113000,76,2023,1,0,44.40536,26.206957,0.1195829031235914,0.1571611957202721
75.33,4,1,8,189000,29,1983,1,0,44.413372,26.141588,0.8840001147238332,0.5066651467131608
66.86,2,1,4,140000,88,2008,0,0,44.417976,26.132118,0.6647656007061591,0.236317929351022
49.4,2,9,10,96500,29,1964,1,0,44.424847,26.148167,0.8214313518659362,0.1828206686941677
54.3,3,5,5,318000,29,2019,1,0,44.414402,26.141512,0.7710280187566139,0.5174928941513868
44.0,2,0,8,115000,29,1964,1,0,44.424297,26.144712,0.559870123521319,0.1067607012166879
45.75,2,1,8,163000,78,1977,1,0,44.41178,26.108328,0.4407009787225823,0.1780533098930786
64.0,3,2,4,150000,29,1967,0,0,44.416058,26.142258,0.6144472484797536,0.3461666379741575
42.0,1,5,8,109500,54,1989,1,0,44.422314,26.11963,0.799563097389157,0.1702077427348766
50.0,2,1,8,120000,21,1978,1,0,44.467888,26.144808,2.585199733751608,0.0725370477992873
64.92,3,0,8,200000,78,1986,1,0,44.41462,26.111946,0.2557261861953144,0.1987450184862212
53.4,2,2,10,108000,21,1979,1,0,44.468346,26.142132,2.4448841075262364,0.0707975293030508
70.0,3,10,10,215000,25,1977,1,0,44.425335,26.129068,0.931432463004408,0.1446010010725575
51.0,2,8,10,159000,25,2012,1,0,44.43021,26.131336,0.6178629676531098,0.0945783064786221
35.35,1,5,5,55000,77,1921,0,0,44.418823,26.104794,0.4518923171331332,0.2254675450564872
58.4,2,8,8,176000,25,1999,1,0,44.431107,26.135443,0.2827534832993105,0.1315579364829934
52.78,2,6,9,177000,55,2015,1,0,44.451485,26.120222,0.3544465614543851,0.0963170237709539
62.48,3,5,9,260000,16,2011,1,0,44.431824,26.128483,0.7935617569917225,0.0893824622198214
65.23,3,11,14,114000,58,1976,1,0,44.443523,26.151777,1.5096893375655596,0.0743963397186998
67.0,3,2,10,140000,58,1980,1,0,44.444565,26.14347,0.915986867782464,0.0403724728025928
58.23,3,7,10,123000,49,1962,1,0,44.43856,26.134657,0.2921577574276928,0.1971407086816016
74.02,3,2,3,158000,80,1950,0,0,44.438133,26.11862,1.191839038833094,0.1075766511475598
33.45,1,2,4,51672,58,2009,0,0,44.446663,26.17108,1.2443522045102495,0.3810180226221389
72.59,3,0,4,116820,58,2009,0,0,44.447266,26.171234,1.3123079741737105,0.402287083575144
77.58,3,4,7,229000,8,1983,1,0,44.490387,26.079565,2.06272137697806,0.0576593575516575
65.98,3,3,5,410000,47,2023,1,0,44.478893,26.089985,0.8161425255820184,0.2351824201636722
46.41,2,0,4,69420,58,2009,0,0,44.44657,26.170538,1.2304082452706355,0.3376002432600055
43.42,2,4,4,78000,50,1976,0,0,44.427803,26.218391,2.5046625746936284,0.1248114419361385
64.3,3,5,11,197000,8,2022,1,0,44.489258,26.110052,1.086741220192401,0.4502346456509009
92.78,4,1,4,210000,30,1971,0,0,44.421852,26.02389,0.2197857163419076,0.1936429079717535
38.0,2,4,6,92900,71,1965,1,0,44.45284,26.111238,0.4368443585745297,0.052708531210545
45.5,3,6,8,97000,30,1977,1,0,44.42204,26.025324,0.1395622970663126,0.1469708823981404
89.26,2,3,16,240000,61,2011,1,0,44.478333,26.115625,0.2732392903437237,0.1267903647999675
49.0,2,4,4,124900,8,2019,1,0,44.53541,26.094946,6.268809783013118,0.3026570566871933
65.75,2,3,16,228000,61,2011,1,0,44.47852,26.116364,0.2415288113302861,0.0925910741023361
64.28,3,2,8,135000,10,1983,1,0,44.381954,26.134571,0.2704440822669486,0.1992134235191802
65.0,3,0,8,137000,52,1979,1,0,44.432095,26.02013,0.2410430826767375,0.1311483532041099
56.7,2,4,6,137000,76,2022,1,0,44.414036,26.197067,0.7386948022005663,0.7785919571737979
66.0,3,1,9,115000,52,1973,1,0,44.434296,26.013306,0.6391394217728107,0.095692534036673
30.0,1,0,9,51999,79,1964,1,0,44.434673,26.168533,0.1218791040113505,0.1445680400346557
59.6,3,10,10,74999,21,1967,1,0,44.45586,26.13012,0.8133864059572649,0.0707125548893467
25.0,1,2,4,47000,31,1972,0,1,44.453346,26.146679,1.7500797591691089,0.2114233436402502
17.0,1,1,4,24999,31,1970,0,0,44.452347,26.147562,1.7101714066758211,0.1563798925998492
30.0,1,7,10,74000,58,1982,1,0,44.443966,26.134485,0.3534957876788538,0.2064803347504439
70.0,3,1,2,119999,55,1958,0,1,44.44843,26.135826,0.8600429659250917,0.1900146433722167
65.5,3,2,8,112000,66,1986,1,0,44.40983,26.071175,2.0789561853726037,0.1328647662871367
34.79,2,10,10,61000,10,1972,1,0,44.381775,26.10771,1.6989788759553992,0.1998050321836111
83.63,3,1,3,117081,76,2026,1,0,44.412956,26.1961,0.6014030829230702,0.6448171748938754
71.0,2,6,6,149500,73,2025,1,1,44.514687,26.018822,1.382960947973158,0.2021928375929561
67.6,3,6,8,345000,61,2025,1,0,44.476433,26.11732,0.4758765606567098,0.1601354319637866
42.0,2,2,4,81990,3,2016,0,1,44.36899,26.134,0.7685293811106013,0.2088474707644899
57.0,2,4,8,150000,1,1987,1,-1,44.42021,26.062326,0.7901736809416946,0.2227547817776742
51.0,2,0,7,92500,39,2026,1,-1,44.41005,26.01902,0.7473889540916423,0.1935672996671374
45.0,1,2,7,57450,63,2027,1,0,44.362038,26.15112,0.9676466855271992,0.1960016343022323
150.0,4,5,5,730000,49,2008,0,-1,44.435215,26.126488,0.8257315277622954,0.1090792589649446
64.0,2,1,10,81000,52,2026,1,2,44.44069,25.972181,1.8226556844308692,0.640921504822444
86.0,4,0,8,154000,74,1983,1,0,44.459766,26.126877,1.1153895293669305,0.0604500637855121
45.0,2,1,8,88000,79,1977,0,-1,44.42113,26.171871,0.847755888965768,0.383958455189843
51.0,2,8,9,77000,79,1963,1,1,44.42886,26.148115,0.8680843839256167,0.3733819320145792
74.0,3,8,8,137000,66,1987,1,-1,44.418327,26.065699,1.1162850762380587,0.2295588991011851
71.0,3,3,4,177000,54,2007,1,0,44.41735,26.11838,0.4048385231282074,0.3361792185305127
53.0,2,9,10,95000,29,1966,0,-1,44.42497,26.147593,0.7896277891379283,0.2153862950596835
41.8,1,1,4,58520,76,2026,1,0,44.413258,26.196571,0.6442207933523566,0.6922415453545078
54.0,2,0,11,100200,79,2024,1,0,44.41939,26.18013,1.0816062973328382,0.3369987053719792
60.0,2,0,7,117000,79,2014,0,-1,44.415558,26.184847,0.948397028693699,0.6742470198348356
60.0,3,3,4,105000,10,1976,0,3,44.381718,26.121143,1.155220905792694,0.2821278565634305
45.0,2,3,7,89500,48,2026,1,2,44.36121,26.14919,0.9630585102612436,0.0199652452213562
75.6,3,2,4,115840,76,2027,1,0,44.412907,26.19634,0.6014889253415162,0.6492401897054108
95.0,4,3,4,160000,17,1930,1,1,44.43398,26.10765,0.4401387637675305,0.0130446494597011
60.85,4,9,10,120000,30,1974,1,0,44.417934,26.025923,0.3101024766519101,0.1600437509831871
56.7,2,4,6,137000,76,2022,0,-1,44.4148,26.196768,0.8131865448130163,0.7311821970655071
41.0,2,3,7,74000,76,2025,1,-1,44.41623,26.19804,0.9945765200882932,0.6699796644274302
32.11,1,2,7,88000,79,2017,1,-1,44.414955,26.187813,0.9455211232789812,0.6902365622154166
103.0,3,1,7,155100,76,2026,1,-1,44.41137,26.200008,0.6186588690211868,0.4902355210805116
73.0,3,3,4,182000,30,1972,0,1,44.418705,26.013704,0.2678704891782085,0.1466764848391045
65.0,4,6,10,137000,30,1975,1,1,44.4268,26.03615,0.5741286287508551,0.2193428550673644
52.0,2,10,10,95000,79,1970,1,0,44.42837,26.14643,0.7827462308569847,0.3901046171573805
59.0,2,4,7,114000,48,2026,1,2,44.3613,26.14919,0.9541617173642436,0.0220319738861689
65.0,2,4,6,138500,63,2021,1,-1,44.3614,26.1506,1.001335196129343,0.1336222735353223
54.0,2,1,10,119000,-1,2010,1,0,44.39706,26.142647,1.6803268627346308,0.1200767274995754
61.0,3,2,8,129000,43,1962,1,-1,44.451244,26.06811,0.1405593527537299,0.1352998116743772
73.0,3,5,7,136990,70,2022,1,0,44.394268,26.143167,1.6647166552602632,0.3028744359276588
48.85,2,9,10,105000,30,1971,0,-1,44.415512,26.026009,0.2583407649914954,0.1362112268879489
72.0,3,0,8,176000,21,2023,1,3,44.46487,26.142462,2.208847186602004,0.2290167984948987
70.0,3,3,4,280000,8,2020,1,-1,44.508595,26.073774,3.6779046184145874,0.6704928793053724
39.0,1,1,6,64000,48,2026,1,0,44.368534,26.12119,1.667858298834167,0.1816399582346971
44.0,2,7,7,85500,10,1965,0,-1,44.38198,26.115582,1.3310027711717014,0.008395958293368
74.0,3,4,7,253000,25,1995,1,-1,44.42533,26.1285,0.970471467096408,0.1033936206408097
57.0,2,3,6,93500,48,2026,1,0,44.36773,26.114256,2.134405782907612,0.0403125087044948
70.0,3,4,4,131999,79,1967,0,0,44.42492,26.168842,0.488668068886638,0.1069591770628262
53.0,2,11,15,115000,-1,2010,1,-1,44.398518,26.142715,1.7365322207879774,0.0460297061338527
16.0,1,1,7,18000,33,2018,0,-1,44.39416,26.078001,1.8486582912257468,0.3962924685090451
45.0,2,1,6,76680,48,2026,1,0,44.36036,26.150091,1.0800307141694585,0.1320877982790364
58.0,2,5,5,99000,48,2017,1,0,44.360207,26.15002,1.0924319311569084,0.1413269083433768
40.0,1,2,6,64000,48,2025,1,0,44.37651,26.12862,0.636527512738473,0.2960749094999063
48.0,2,4,4,73600,10,1976,0,-1,44.38028,26.130339,0.4072015173184753,0.2521291864269812
32.0,1,10,10,68500,10,1977,0,0,44.38742,26.109163,1.211073087214643,0.0386654991599889
57.0,2,8,13,105000,70,2014,1,0,44.398655,26.14361,1.808428950778264,0.0817431729043738
125.0,5,3,7,219000,17,1930,1,0,44.430428,26.102823,0.2935541223533826,0.1485848824169289
62.0,3,8,10,120000,30,1971,1,-1,44.41609,26.02405,0.092468594898686,0.0362821619820249
115.84,4,2,4,230000,16,1939,1,-1,44.42227,26.102823,0.6684917030150574,0.1890288470167798
33.0,1,8,10,68500,82,1984,1,-1,44.4184,26.04535,0.6148999880352805,0.2387155368146788
93.0,3,11,18,299900,88,2025,0,0,44.413124,26.126268,0.1445724989749347,0.1752743318215914
58.0,2,1,4,155223,20,2026,0,0,44.436142,26.102684,0.0318356974740161,0.0786614073336896
50.0,2,5,10,115000,78,1980,1,3,44.413475,26.109262,0.3917165946480211,0.2570582677439889
48.4,2,1,3,67520,33,2025,0,0,44.393925,26.083542,1.5477375788586916,0.1314249729158273
86.5,3,2,2,245000,28,1933,0,1,44.453484,26.087631,0.3131929424270654,0.1234600883699084
49.8,2,1,3,69421,33,2025,0,0,44.393856,26.083687,1.5460997920358366,0.13164865517384
47.0,2,6,9,113900,20,1948,0,-1,44.43974,26.09983,0.4903902429603424,0.0608053941479298
62.0,3,3,10,132500,52,1976,1,-1,44.43411,26.02395,0.2064654612009529,0.0442980235475162
82.04,3,10,10,320000,88,2017,1,0,44.41422,26.123606,0.3802491060352049,0.4183974161375566
38.0,1,1,2,58700,48,2026,0,0,44.361076,26.149319,0.9809979112373473,0.0339845499847237
72.0,3,10,10,214999,16,1980,0,0,44.426502,26.129019,1.0009020159058175,0.078601052720661
53.2,2,3,5,76700,48,2025,1,0,44.3698,26.112396,2.12591706567998,0.2449872543988422
50.7,2,6,10,65910,76,2025,1,0,44.411896,26.20617,0.7201078059928664,0.6566658345184818
65.0,2,2,7,98000,48,2026,1,2,44.36127,26.149277,0.9603163450187808,0.0275331602740767
79.74,3,0,8,123500,3,2024,1,2,44.36876,26.129395,1.1346704961585403,0.2233316121300458
49.68,2,1,10,77400,66,2025,1,2,44.390057,26.060106,3.2888422950818392,0.1467791770719558
66.8,2,9,9,89900,66,2025,1,2,44.390057,26.060106,3.2888422950818392,0.1467791770719558
62.0,3,5,10,134990,30,1970,1,-1,44.423912,26.025555,0.0795375446012886,0.0708611895204499
37.0,1,1,9,89500,48,2025,1,0,44.369125,26.122559,1.5462979512561938,0.1207014890868133
50.0,2,0,3,82990,65,2024,0,-1,44.37035,26.102036,2.841699151167921,0.1066268246368611
53.0,2,2,4,72900,42,1961,0,0,44.380566,26.09119,2.4702093300932444,0.2159139134131776
37.0,2,5,10,58500,42,1976,0,-1,44.37879,26.09513,2.479216747749961,0.0410919464481927
50.0,2,1,3,90000,33,2025,0,0,44.39794,26.084936,1.1558241116111183,0.0475125255052889
77.0,3,4,4,220000,54,2025,0,0,44.423744,26.113834,0.7860153890551504,0.242539561206554
101.0,3,3,5,320000,88,2024,1,0,44.416264,26.119814,0.5139995140647307,0.3876477077759686
45.0,2,6,10,70000,10,1974,0,0,44.380276,26.108236,1.7981331241566194,0.1670969264827519
52.0,2,4,5,75600,48,2025,1,0,44.3698,26.112396,2.12591706567998,0.2449872543988422
70.0,3,5,7,120000,-1,1997,0,-1,44.45961,26.14911,2.256722514714103,0.4626561035745453
67.0,3,2,10,130000,74,1970,1,-1,44.452976,26.125479,0.3554628479361214,0.2631984392436753
68.0,3,2,10,125000,58,1977,0,-1,44.44254,26.139517,0.5389774601276198,0.1308800731772306
55.0,2,5,10,135000,55,1982,1,-1,44.44936,26.121687,0.2032617921957795,0.2564280979829225
55.0,2,7,10,146000,78,1977,1,0,44.41302,26.108501,0.3605872421008533,0.256037165786921
145.0,4,4,5,719999,35,2018,1,-1,44.45949,26.10095,0.8371147898955068,0.0813965822090757
48.0,2,6,12,174999,61,2024,1,-1,44.482117,26.102787,0.384802407672274,0.1807965495701945
70.0,3,4,10,135000,20,1980,1,-1,44.436142,26.102684,0.0318356974740161,0.0786614073336896
68.0,3,9,10,122000,58,1979,0,-1,44.443825,26.145477,1.0329971353500282,0.1768355033611086
55.0,2,6,10,170000,-1,1985,0,0,44.40992,26.111631,0.7645766688197251,0.0946265427315976
46.91,2,1,11,172000,5,2026,1,0,44.479336,26.093355,0.5485711901539112,0.0486935267918691
68.0,3,5,8,150000,85,1965,0,-1,44.437874,26.1371,0.4657829890763121,0.0310332427687273
55.0,2,5,7,86500,48,2018,1,1,44.369442,26.124826,1.4056122049591242,0.1147209856343804
54.0,2,1,8,119000,58,1983,1,-1,44.44424,26.130772,0.4108101153289294,0.0308056345517372
61.9,2,1,7,105230,65,2024,1,0,44.377254,26.102682,2.339700282893214,0.0597849128180319
43.7,2,0,7,74290,65,2024,1,0,44.377254,26.102898,2.328300261734364,0.0753530809890822
78.45,3,0,7,133365,10,2024,1,0,44.377438,26.102552,2.3314202554342773,0.0430700490968072
50.0,2,7,7,190000,0,2020,1,-1,44.474014,26.052052,0.3566357375574776,0.0778033502935833
97.0,4,0,11,599000,61,2021,0,-1,44.48472,26.108484,0.7865982653016317,0.1367039723175143
42.0,1,10,10,71999,30,1975,1,0,44.415756,26.016312,0.5246928331165833,0.0353366815234968
49.0,2,0,8,122000,79,1986,0,0,44.43223,26.15731,0.908435501429518,0.3215431579844853
83.0,3,1,7,130000,48,2018,1,1,44.369442,26.124826,1.4056122049591242,0.1147209856343804
119.0,4,0,7,285000,10,2018,0,-1,44.396805,26.103615,0.4844663244588674,0.3650798392535333
68.0,2,2,7,122580,-1,2018,1,0,44.397717,26.142836,1.7159339026643576,0.0456256508008332
46.0,1,2,7,69000,48,2018,1,0,44.368717,26.11451,2.0520388161730856,0.071296043421974
167.0,6,2,2,384900,35,1940,0,1,44.46258,26.10439,1.0948157576339044,0.2378585683284292
41.0,2,0,21,259000,35,2021,1,1,44.4648,26.10119,1.1790500903636174,0.1332270650679152
105.0,4,2,4,595000,28,1935,0,1,44.45463,26.092909,0.744174007260754,0.235304815559058
42.0,2,6,9,113500,20,1959,1,1,44.4398,26.10008,0.4872316566871379,0.0606019069242924
59.0,3,8,9,99900,74,1962,1,1,44.452484,26.118786,0.509816227996939,0.0631425432100206
58.5,2,10,11,165000,48,2024,1,-1,44.368195,26.121332,1.6883563884259116,0.1636173813117648
79.0,3,3,3,290000,71,2010,1,1,44.44692,26.12244,0.3602864738056683,0.0412586650133899
96.0,3,2,3,289900,71,2010,1,1,44.44692,26.12244,0.3602864738056683,0.0412586650133899
82.0,2,-1,3,240000,71,2010,1,1,44.44692,26.12244,0.3602864738056683,0.0412586650133899
77.0,4,3,8,237000,88,1985,1,1,44.41536,26.13361,0.6194829750446461,0.0634724653454626
55.0,2,1,2,129900,88,1950,0,1,44.4235,26.12689,1.0137463139848828,0.2546019227218176
74.0,3,4,10,125000,58,1976,1,-1,44.44396,26.147968,1.2265557013456236,0.1340704497095398
75.0,2,5,20,219000,61,2025,1,3,44.477936,26.124237,0.676681346183353,0.1092919479794103
25.0,1,7,10,51000,66,1982,1,1,44.41049,26.07,2.0303659665304927,0.0444808903936473
52.0,2,8,8,83000,66,1982,1,1,44.41076,26.06338,1.7913640991779451,0.25028483462884
96.0,4,8,8,110000,66,1987,1,1,44.409184,26.06642,2.035907045364626,0.2768612985838625
51.0,2,8,8,75000,66,1985,1,1,44.40522,26.06244,2.3738702249093904,0.1159409392037943
51.0,2,7,10,89000,66,1984,1,1,44.40893,26.059328,1.930552660927194,0.1401480253562471
61.0,3,0,4,90000,66,1975,0,1,44.40177,26.05643,2.6594930529613428,0.2053204818906448
64.0,3,6,8,97000,66,1983,1,1,44.40488,26.06261,2.4135114637386184,0.119832439246594
36.0,1,0,8,72000,66,1989,1,1,44.41515,26.06918,1.5648739880682208,0.1160471148105239
27.0,1,3,3,40000,33,2009,0,1,44.40271,26.07259,1.889789324544779,0.0871875444895562
50.0,2,5,8,126999,52,1883,1,0,44.434254,26.014666,0.5310576843306739,0.1142046805559588
99.0,3,1,7,319999,44,2007,1,-1,44.443256,26.068207,0.6122952342389142,0.2631339974763521
68.0,2,1,4,265595,5,2024,1,0,44.48493,26.09972,0.6429390127720511,0.2152913575937462
85.0,3,8,10,175000,23,1984,1,0,44.453747,26.050838,0.3258583809721275,0.0364340656384484
49.0,2,0,4,169990,88,2015,1,0,44.412186,26.126427,0.0723719868953254,0.1261642078063927
45.0,1,1,7,69500,48,2027,1,2,44.361423,26.149233,0.9436364357496958,0.0328035265234592
50.0,2,5,6,135000,12,2019,1,1,44.41763,26.002865,0.9339075850836652,0.1299925009326409
21.0,1,1,4,51900,56,1976,0,0,44.408676,26.17746,0.2326457836352079,0.148384599727772
50.0,2,1,6,106000,48,2025,1,2,44.361332,26.149363,0.9574291987453276,0.0360909259831523
31.0,2,4,4,55900,52,1978,0,-1,44.431564,26.017384,0.4212296402514798,0.1058554983122156
52.3,2,9,10,78980,10,1972,1,-1,44.387306,26.116764,0.7658940404031619,0.1257777913045458
45.0,2,2,8,75200,58,1976,0,-1,44.444252,26.156166,1.435117490150129,0.1123450065053369
33.1,1,2,11,135000,52,2024,1,1,44.429737,26.041796,0.699800150569987,0.2147177862426905
70.0,3,6,6,102000,52,2025,1,1,44.43774,26.017382,0.514666956033878,0.2179837448345945
65.0,3,7,10,123000,49,1965,0,-1,44.43875,26.135065,0.2891839830571606,0.182703950561359
85.3,3,0,7,359000,28,2025,1,-1,44.44957,26.102518,0.4389621830047038,0.1578247630910181
35.0,2,7,8,62990,52,2018,1,0,44.43774,26.017382,0.514666956033878,0.2179837448345945
100.6,4,0,4,150945,76,2026,1,1,44.411327,26.199837,0.6052708919143734,0.4823277601258817
51.6,2,0,3,98000,76,2026,1,1,44.412872,26.195316,0.5788826020925718,0.6094541731595835
60.76,2,1,3,86604,76,2025,1,0,44.417545,26.2036,1.3257393982633086,0.9775390444545058
54.0,2,4,4,93500,23,1982,0,0,44.45338,26.045067,0.2716101764385737,0.1631274231816274
36.8,1,1,12,89000,48,2022,1,0,44.36842,26.122166,1.626108963403146,0.20218719110515
52.0,2,1,7,99000,38,1965,1,0,44.448353,26.07623,0.244639168283131,0.1151931018071276
28.0,1,-1,7,52500,42,2018,0,0,44.3999,26.0966,0.509476091766567,0.177523741768833
110.0,4,2,3,385000,6,2000,0,-1,44.46095,26.07683,0.9568800302046458,0.2266386207114782
67.0,3,1,5,226000,20,1964,1,-1,44.43975,26.092642,0.7774064786160457,0.0977305550984343
50.0,2,8,8,94000,10,2018,1,-1,44.387886,26.13089,0.8847438939133582,0.1773579464460043
66.0,3,8,8,111000,10,2018,1,-1,44.383522,26.133854,0.4535350100998637,0.1799714401082468
51.0,2,8,8,49000,52,2018,1,1,44.43774,26.017382,0.514666956033878,0.2179837448345945
38.0,2,1,7,68800,42,2018,0,-1,44.3856,26.1007,1.6049892687096667,0.1251643377845602
42.0,2,10,10,68000,10,2018,1,-1,44.3849,26.1008,1.6729753766097528,0.067047090936515
15.0,1,3,7,19000,3,2018,0,-1,44.37179,26.136168,0.6762420205375456,0.3257559192361961
49.0,2,10,10,67000,10,2018,1,-1,44.3762,26.1179,1.4387778910229725,0.070908438799042
53.0,2,9,9,89000,10,2018,1,-1,44.386074,26.120512,0.7771836803818027,0.1975986306210431
42.0,2,1,7,95000,63,2018,1,0,44.3618,26.1506,0.964507430674668,0.1471499558195833
68.5,3,11,11,199000,52,2025,1,-1,44.428993,26.01961,0.5822772584024698,0.2865362114221736
55.0,2,0,3,149999,4,1940,0,-1,44.44123,26.110893,0.8784376267225685,0.1419113916806696
50.0,3,6,7,115000,79,2018,1,-1,44.413395,26.166872,0.4372308775343612,0.1711175100556661
69.0,2,1,10,100000,42,1978,1,1,44.380646,26.090641,2.488378579578071,0.2315330266365495
42.0,2,2,4,81995,3,2016,0,1,44.36899,26.134,0.7685293811106013,0.2088474707644899
77.0,3,7,11,125000,21,1979,0,-1,44.46858,26.143248,2.5045862154436715,0.050695729105175
96.0,4,1,4,165000,80,1933,0,1,44.436245,26.112555,0.777740560412105,0.2057721392388945
92.0,4,0,7,255000,10,1992,0,-1,44.399113,26.10376,0.4250932472330839,0.1314151095380017
60.0,2,1,9,195000,52,2019,1,-1,44.443073,26.052101,0.494326799229743,0.1832326107621567
35.0,1,0,7,59000,18,2015,1,-1,44.44227,25.981108,1.4987730657031295,0.437935325020769
55.0,2,6,9,132000,30,1968,1,1,44.42113,26.03109,0.205443803744628,0.1713252858501747
57.0,2,0,10,140000,30,1965,1,1,44.42149,26.02011,0.1685952963976686,0.0645887748248136
44.0,2,0,7,95180,48,2024,1,0,44.375465,26.109695,2.091546250606521,0.2315442173079708
50.0,2,6,10,120000,56,1975,1,0,44.410965,26.175291,0.0826309951647375,0.1553384899389656
70.0,3,1,6,121605,48,2025,1,0,44.368088,26.114336,2.104984297055474,0.0
60.0,3,2,8,135000,10,1983,1,-1,44.381935,26.134283,0.2747142528434965,0.1779860876630342
56.0,2,2,6,114950,48,2025,1,0,44.36594,26.11837,2.0321717542936417,0.1840193395731931
60.0,2,3,3,120000,24,2015,0,-1,44.48723,26.05008,0.8964489627985884,0.1365913683786258
64.0,2,3,8,103900,11,2025,1,1,44.407097,25.987804,2.5720584356743204,0.591518859183588
48.0,2,5,7,59990,18,2018,0,-1,44.443584,25.976608,1.813362496266434,0.805997951879873
66.0,3,1,3,186999,35,1960,0,0,44.460922,26.104803,0.9082551547648716,0.1889368729071512
104.0,4,2,6,166000,48,2026,1,0,44.370956,26.123299,1.3573135669155267,0.039824197816403
31.0,1,9,10,63000,29,1979,0,-1,44.413185,26.142414,0.9202118287729518,0.516459358184816
74.0,3,2,6,118500,48,2026,1,0,44.370987,26.123343,1.35240315661757,0.0445018229838376
39.0,1,3,6,64000,48,2026,1,0,44.3785,26.126175,0.7408264866920442,0.1349789270695572
57.8,2,1,7,84900,76,2026,1,-1,44.411827,26.207264,0.6960167149625673,0.6648277408233789
46.7,2,1,4,125000,84,1986,0,-1,44.40177,26.119522,0.8954177911064031,0.2608522394463378
49.4,2,3,7,149000,13,1956,0,3,44.4939,26.031593,0.0732199011992913,0.1361191122154623
62.0,3,9,10,125000,74,1975,0,0,44.4654,26.117273,1.6755367151138534,0.4306715140860211
48.0,2,1,1,130000,0,2018,0,0,44.469234,26.057041,0.5723288646434822,0.0742964766521511
53.0,2,3,4,109000,-1,1969,0,-1,44.433197,26.155483,1.0743481780443842,0.193059181891663
54.0,2,1,9,87000,10,1965,0,-1,44.38356,26.12006,1.0587047939347325,0.2282994152268755
45.0,2,2,7,70394,76,2026,0,-1,44.416733,26.202906,1.220140376476609,0.9604224148702686
67.0,3,3,4,92999,10,1967,0,0,44.37892,26.114546,1.6567199214960102,0.2962878808785941
75.35,3,3,7,112950,76,2026,1,-1,44.41158,26.203014,0.7893686020338729,0.6157463083801927
73.0,3,0,4,135000,1,1986,1,-1,44.42072,26.06171,0.7161689631808437,0.1920199009229336
34.0,1,1,4,61000,48,2019,0,-1,44.37016,26.114878,1.9371166662154464,0.1014842211886005
32.0,1,1,10,75000,52,1980,1,0,44.43542,26.025331,0.3494444879491457,0.1530052285169285
63.34,2,1,5,85124,76,2026,1,0,44.42126,26.200356,1.5833553505869162,0.5502633031380695
55.0,2,11,11,166000,61,2018,1,0,44.481518,26.104992,0.4575284463327805,0.0970356588057619
58.0,3,-1,1,119900,20,1940,0,1,44.43728,26.083351,0.6623581963276483,0.0806828833712733
80.0,4,2,8,298500,35,1980,1,1,44.45463,26.098143,0.6367068643265967,0.1402068857154266
145.0,4,2,3,230000,16,1890,1,1,44.43452,26.08729,0.2773679886400363,0.0384091417148039
56.7,2,1,3,119000,76,2024,0,-1,44.41922,26.203953,1.4971745537890138,0.905353549178486
64.0,3,3,4,109000,79,1977,0,3,44.436077,26.16861,0.0926350572837058,0.0467656113348625
54.0,2,1,10,117000,29,1968,0,3,44.424526,26.147758,0.7755636738317806,0.2301933809541715
39.0,2,10,10,72000,30,1975,1,0,44.416313,26.018154,0.3766175970379655,0.1883628979029716
25.0,1,-1,8,52900,59,1940,1,1,44.443626,26.101078,0.3671611682990766,0.2049429714949841
51.0,2,3,10,105000,79,1967,1,0,44.42306,26.168043,0.4777104439572375,0.2732843980257013
70.0,3,5,11,260000,20,2020,1,0,44.436142,26.10272,0.0313182444653121,0.0812247771036757
