surface_m2,rooms,floor,max_floor,price,neighborhood,year_built,elevator,construction_material,latitude,longitude,metro_proximity,stb_proximity
42,2,0,8,125000,132,1962,0,-1,44.45894858,26.1118412,0.839768065,0.050194521
51,2,3,3,149000,76,1956,0,-1,44.44048561,26.06539956,0.464012596,0.066484044
58,2,5,18,215000,18,2025,1,0,44.47275249,26.11927673,0.906655147,0.449251087
61.8,2,2,4,86900,160,2025,1,0,44.40851233,26.19878951,0.381712438,0.158905013
87,4,6,7,216200,27,2017,0,-1,44.50411576,25.99576357,2.302095309,1.950688091
70,3,8,8,140000,36,1976,1,0,44.42567869,26.13697727,0.535184375,0.033958669
44,2,1,7,106000,70,1963,0,-1,44.44726128,26.07714499,0.237160165,0.102671007
46.48,2,0,8,130000,163,1976,0,0,44.41250128,26.10654116,0.291836701,0.130878812
84,3,1,5,339000,80,2014,0,-1,44.51249774,26.12725623,3.63659597,1.399143053
53,2,2,7,91000,27,2013,0,-1,44.48384778,26.03800536,0.264881831,0.218274392
53,2,2,7,91000,1,2012,0,-1,44.48400803,26.03825879,0.258514456,0.197027913
38,1,4,7,123000,162,1995,1,0,44.41887,26.113368,0.243183318,0.10888263
65,3,3,4,114000,59,1973,0,0,44.42110069,26.01352215,0.003702563,0.074439466
93.77,3,11,11,215000,160,2026,1,0,44.4089422,26.2092882,0.375619587,0.449165426
60,3,3,3,233000,47,1940,0,-1,44.42858711,26.07673955,0.718948206,0.385550235
92,3,3,4,128900,160,2025,1,0,44.41214616,26.20290811,0.847212228,0.663130913
54.51,2,2,3,80992,160,2026,1,0,44.41558801,26.19933077,0.966446148,0.793586834
154,5,0,5,374800,28,2009,1,0,44.49620549,26.05612889,1.811120971,0.533675741
120,4,0,6,224000,12,1936,0,2,44.43850808,26.11002781,0.646674413,0.17388713
63,3,10,10,88999,92,1970,1,0,44.426452,26.034188,0.494872695,0.100272201
71.07,2,1,4,175000,135,2019,1,0,44.49250886,26.11995691,1.341136683,0.727735868
37,1,7,8,94500,96,1989,0,-1,44.41444361,26.12781898,0.267528858,0.254291873
62,2,1,3,195000,148,1938,0,0,44.4514332,26.0926815,0.667098346,0.148880859
51,2,2,7,64900,23,2027,1,0,44.36334275,26.15211255,0.913820896,0.34579413
38.04,1,0,8,108000,29,1992,1,0,44.43182235,26.12813332,0.82122755,0.117108659
47,2,0,7,119000,128,1963,0,0,44.4819373,26.04828797,0.595303963,0.046082757
60,2,1,4,199000,62,2025,1,0,44.45133466,26.11002781,0.376789113,0.223441305
92,3,5,7,360000,81,2019,0,-1,44.43738889,26.1324,0.399165236,0.007864412
55.4,2,2,3,87360,160,2027,1,0,44.41284648,26.19985934,0.728950093,0.648273824
29,1,-1,6,44900,36,1939,0,2,44.44946,26.08166,0.34886828,0.183157827
52,2,2,7,179900,14,2008,1,-1,44.49117833,26.09292475,1.457629182,0.427838868
116.55,3,1,8,530000,67,2021,1,1,44.47109248,26.10661213,1.028857009,0.222435208
68,3,8,8,99000,71,1982,1,-1,44.41675144,26.04547146,0.788990074,0.21367965
50,2,5,7,165000,163,1985,1,0,44.41466177,26.11166216,0.262470229,0.204587386
75,3,4,4,235000,61,2022,1,0,44.492951,26.06792,2.43765529,0.319957607
70,3,5,6,106800,44,1986,0,-1,44.46268175,26.14130143,1.967266973,0.034017872
60,3,7,11,150000,165,1976,1,0,44.45133466,26.0740952,0.499907944,0.154316851
52.85,2,1,3,100800,160,2026,1,0,44.4128608,26.2032683,0.902859591,0.745817202
67,3,3,4,92500,5,1967,0,0,44.38273661,26.1197708,1.152843481,0.308758262
45.48,2,1,3,78582,160,2025,1,0,44.4198687,26.1999367,1.426108281,0.596535222
125,3,2,2,420000,54,2000,0,0,44.46864761,26.05653905,0.563267731,0.134416622
52,2,10,11,185000,135,2026,1,0,44.483269,26.114315,0.340975626,0.297425212
100,3,3,7,328000,52,1995,0,-1,44.4287492,26.1329072,0.604428423,0.046724157
53,2,5,7,119800,164,1970,1,0,44.41596059,26.15830701,0.364462643,0.272141466
70,3,4,6,209900,55,1976,0,0,44.46039189,26.09805996,1.042730228,0.230695183
54,2,1,10,120000,74,1980,1,-1,44.43804405,26.0193975,0.467248133,0.312849849
67,3,2,7,125000,81,1977,0,-1,44.44277929,26.14095498,0.655647532,0.075134874
61,2,-1,2,94999,55,1950,0,-1,44.45806793,26.09763627,0.871087944,0.139043974
56,2,0,7,124900,74,2018,0,1,44.428755,26.022093,0.595044848,0.259650153
53.41,2,7,8,84700,103,1984,0,0,44.408933,26.059329,1.930228223,0.140490158
80,3,1,5,169000,40,2022,1,1,44.48478361,26.01860696,1.50715976,0.323782434
103,4,0,3,295000,51,1947,1,-1,44.44675573,26.10618741,0.670941208,0.175133127
51.1,2,5,5,98970,95,2021,1,0,44.36298016,26.11481848,2.38648995,0.160853347
40,2,2,7,127000,38,1939,0,1,44.42567869,26.10104466,0.273391255,0.142179207
79,3,0,4,116000,59,1972,0,0,44.41468189,26.02054491,0.249705815,0.270103332
64,2,5,9,239000,169,1997,0,-1,44.42856639,26.09725356,0.300204356,0.160166654
96,3,1,9,212000,16,2023,1,0,44.449052,26.1483404,1.508451786,0.062481425
58,2,7,7,114000,23,2020,1,0,44.36712293,26.15433591,0.871183631,0.78452211
90,3,0,3,229000,135,2023,0,0,44.49378087,26.11990846,1.479387202,0.85387136
76,3,7,7,126850,23,2025,1,0,44.36120449,26.14931979,0.968347467,0.030299235
26,2,3,4,41500,145,1975,0,1,44.40616745,26.0476662,1.970251793,0.473360678
34,1,3,7,92999,14,2022,0,-1,44.49045186,26.09727712,1.277665525,0.523622072
60.76,2,1,3,89102,160,2026,1,0,44.41394906,26.20522407,0.96003349,0.880559313
245,3,6,6,450000,163,2008,0,1,44.3998531,26.1119944,0.262685617,0.291623381
59.9,2,6,12,175000,60,2024,1,0,44.4208991,26.1326997,0.518516282,0.3313464
80.02,3,2,3,118755,160,2026,1,0,44.41708227,26.20740641,1.276849548,0.849426352
91,3,11,14,330000,113,2008,1,0,44.481816,26.059326,1.394009935,0.270388795
60,2,2,4,175000,28,2008,1,0,44.510557,26.103808,3.473851254,0.537502415
72.45,3,11,11,120000,130,1978,0,-1,44.44186222,26.16670811,0.73793796,0.013335836
70,2,3,3,135000,107,2009,0,1,44.4031834,26.16287424,1.155571728,0.259569949
55,2,6,10,115000,52,2017,0,-1,44.42738253,26.13763332,0.571140878,0.118056875
51.32,2,5,10,125000,178,2017,1,-1,44.4451942,26.0379091,0.699156563,0.100064537
35,1,4,5,57000,97,2026,1,0,44.43850808,25.98426367,1.011950656,0.114744395
51,2,0,10,95000,74,1980,1,0,44.43147191,26.01667701,0.470930143,0.161674841
80,3,2,7,256120,47,2024,1,0,44.42567869,26.0740952,1.010953854,0.21514369
48,2,4,4,94900,59,1973,0,-1,44.41761461,26.01552765,0.418937359,0.20018291
39,1,1,7,69938,23,2026,1,0,44.36099013,26.15013011,1.020386679,0.097965675
50,2,1,6,84579,23,2026,1,0,44.36016188,26.15000217,1.096231713,0.144508298
72,3,3,3,233000,47,1940,0,-1,44.43291944,26.07758611,0.278624004,0.179923851
46,2,6,10,93000,56,1964,0,-1,44.42357446,26.14736432,0.701147697,0.280704328
59,2,3,3,168000,135,2025,0,-1,44.49501119,26.122398,1.657581386,1.064984647
67,3,8,8,105000,71,1983,1,-1,44.41523451,26.04451545,0.931924175,0.141367293
43,2,2,7,155000,179,2019,1,2,44.41284648,26.12799412,0.102080383,0.076240234
51.6,2,1,3,85200,160,2026,1,0,44.41242526,26.19578086,0.537871452,0.580831737
44,2,1,6,78529,23,2026,1,0,44.36062214,26.14991697,1.047805556,0.102005786
72.1,3,9,11,153900,141,2024,1,1,44.4079753,25.98257104,2.563155433,0.282540639
150,5,6,7,770000,14,2022,0,-1,44.49412618,26.08872817,1.899117697,0.197532689
117.82,4,1,13,800000,78,2018,0,-1,44.47899667,26.0891796,0.879686601,0.29412837
241,4,5,6,2500000,142,2009,0,-1,44.46896179,26.08467721,0.344198779,0.456527037
274,5,4,4,2500000,28,2014,0,-1,44.51463996,26.09044435,4.021239881,0.233403216
62,2,1,7,285000,33,2026,1,0,44.41926294,26.11002781,0.390787329,0.100774543
45.48,2,2,3,78582,160,2025,1,0,44.41944724,26.19976571,1.377375871,0.615263833
15,1,1,4,25500,0,1978,0,0,44.42503622,26.17886154,1.178541887,0.092300136
99.5,3,7,12,125000,160,2024,1,0,44.41231249,26.19982404,0.681824647,0.589352105
49.28,2,5,6,99000,25,2014,0,0,44.37726084,26.10175721,2.388732605,0.034470382
51.6,2,1,3,85200,160,2026,1,0,44.4127856,26.1957964,0.577067954,0.616894508
49,2,9,9,96000,151,1986,1,1,44.4001053,26.07973782,1.39886735,0.182458741
68.1,2,1,2,169000,168,1885,0,0,44.43071535,26.10398766,0.372836256,0.196309771
53.5,2,5,8,75000,110,1961,1,-1,44.45154919,26.12183074,0.255805576,0.207777125
100.9,4,1,7,192000,168,1885,0,1,44.43156767,26.10397003,0.449072188,0.106639357
168,6,1,2,360000,168,1885,0,1,44.43035845,26.10371942,0.328826089,0.172607339
65,3,4,4,124900,107,1975,0,0,44.41740016,26.16584111,0.558802789,0.060889995
82,4,8,9,187800,163,1982,0,0,44.40642932,26.11901096,0.910158797,0.228271911
77,3,2,4,159580,53,2025,1,0,44.455919,26.143282,1.660363982,0.037808093
36,2,0,10,87000,59,1973,1,-1,44.42567869,26.02019628,0.526273776,0.215747821
93,3,6,8,240000,2,2010,0,-1,44.42279942,26.0826216,1.267645641,0.270896849
85,4,3,7,149000,145,1983,0,0,44.41054964,26.06403425,1.829010485,0.307215105
77,3,3,4,161175,53,2025,1,0,44.456287,26.144156,1.740346757,0.100845192
51,2,0,10,136000,27,1968,0,-1,44.48611189,26.03757708,0.062572362,0.091544242
50,2,0,5,100000,23,2016,1,2,44.37423,26.12657,0.91896188,0.318041263
51,2,3,7,230000,78,2022,0,-1,44.49134672,26.08876225,1.633608411,0.144284886
84,2,4,11,249000,76,2017,0,-1,44.44200181,26.06686419,0.513294103,0.167217295
66,3,7,7,215000,135,2019,1,2,44.48921,26.12926,1.379550335,0.846096162
93,3,0,3,249000,40,2021,0,0,44.4876456,26.0268056,0.862940357,0.215840442
46,2,1,6,125000,135,2027,1,0,44.491856,26.137007,2.038872537,1.224470473
90,4,4,4,187000,53,1989,0,-1,44.45531687,26.14485366,1.751337244,0.122574996
83.15,3,3,4,327999,186,2026,1,1,44.4497928,26.1067375,0.341668312,0.164433919
57,2,5,8,185000,29,1995,1,0,44.43209374,26.12799412,0.830099026,0.132733375
67,3,1,4,123900,59,1979,0,0,44.4161767,26.0321524,0.65907513,0.24895055
51,2,11,11,89900,164,2010,1,1,44.42260926,26.17990358,1.392295393,0.20023124
145,4,0,2,365000,40,2018,0,0,44.48414543,26.02720491,0.872304936,0.24197932
61,2,8,8,109990,2,1986,0,-1,44.41447369,26.06928017,1.629403316,0.160248492
51,2,3,8,155000,101,1983,1,2,44.43850808,26.11002781,0.646674413,0.17388713
31.4,2,9,9,89000,150,1960,1,-1,44.43815759,26.09169058,0.598200554,0.229254808
63,3,3,4,100000,0,1972,0,0,44.42399656,26.17631439,1.087914675,0.034728808
43.42,1,3,4,64800,160,2026,1,-1,44.41059021,26.19904603,0.504420492,0.390529196
62,3,8,10,135000,15,1970,1,0,44.423401,26.143585,0.428220881,0.208925784
54,2,1,4,85900,160,2026,0,0,44.41155626,26.20238207,0.782440731,0.585360621
50,2,8,10,125000,130,1976,1,0,44.443653,26.153038,1.588043067,0.060932939
50,2,0,3,83000,23,2023,0,0,44.36791158,26.10104466,3.021582412,0.294803286
58,2,7,7,114000,10,2021,1,0,44.36019258,26.15021623,1.101141873,0.152513364
44,2,1,7,114000,54,1963,0,-1,44.4692155,26.0584106,0.675655495,0.035621567
62,3,5,9,264999,29,2011,1,0,44.433361,26.12750561,0.873150609,0.039668847
33,1,4,4,65300,59,1972,0,-1,44.4246794,26.0138237,0.397204345,0.108560105
50,2,2,6,76500,97,2025,1,0,44.44561801,25.98348879,1.770614822,0.697883864
59.9,2,4,10,145000,161,1978,1,0,44.42607546,26.02026137,0.54614485,0.215878682
90,4,3,4,256000,135,2025,1,0,44.49518733,26.15071908,3.148738034,1.525778146
69.4,3,3,9,295000,67,2020,1,0,44.4696536,26.1126214,1.267032414,0.235379732
60,3,6,7,115000,59,1965,0,-1,44.42584461,26.05549335,0.126350653,0.136282985
82,4,7,7,120000,145,1986,0,0,44.40831181,26.06230121,2.034470434,0.245562138
54.51,2,1,3,80992,160,2026,1,0,44.41942605,26.20242794,1.458009193,0.788647359
63.91,2,1,3,95041,160,2026,1,0,44.4158335,26.20797505,1.136009753,0.784007403
52,2,5,8,95990,25,1970,1,0,44.38964632,26.10452132,1.073354678,0.162892494
54,2,2,3,129000,47,1955,0,-1,44.43991601,26.06451631,0.448614486,0.154092257
96.61,3,1,2,200000,118,1927,0,1,44.431759,26.122029,1.305104459,0.115379715
84,3,2,4,134127,95,2025,1,0,44.357636,26.118606,2.354439307,0.663319803
62.57,2,2,3,93000,160,2026,1,0,44.41394231,26.20311201,0.993706632,0.845763305
75.85,3,2,4,115702,160,2025,1,0,44.41406562,26.20329774,1.01384335,0.864580301
66.2,3,4,8,304425,80,2025,1,0,44.514462,26.121756,3.777907606,0.934857321
47.68,2,1,3,76033,160,2026,1,0,44.41394231,26.20311201,0.993706632,0.845763305
56,3,7,7,107500,15,1967,0,-1,44.42567869,26.13697727,0.535184375,0.033958669
92,3,3,5,240000,135,2021,1,0,44.49351923,26.12759509,1.671513331,1.210513602
31,1,8,8,57500,59,1968,1,0,44.4200629,26.03952181,0.432340011,0.25958139
105,3,0,7,263000,14,1988,0,0,44.48338877,26.0920615,0.80285489,0.06716973
91,3,0,2,469000,167,2026,0,-1,44.46015394,26.06440823,0.515865386,0.378391488
55,2,8,8,119900,101,1981,0,-1,44.43730178,26.10840287,0.474682613,0.14474945
71,3,1,7,230000,61,2018,0,0,44.48626549,26.04800413,0.700093501,0.153435967
65,3,3,4,112000,74,1975,0,-1,44.43663273,26.02430822,0.368426204,0.164131675
51,2,8,10,119000,56,1966,0,-1,44.42188127,26.14887081,0.770853224,0.217289738
54,2,7,7,92500,59,1982,1,1,44.41678111,26.02672668,0.31190706,0.130786318
77.2,3,1,3,148700,160,2026,1,0,44.41284648,26.19087619,0.623350454,0.520942912
46,2,1,3,73000,97,2025,1,0,44.4519772,25.98081894,2.508786654,0.936375921
91.2,3,3,4,359000,80,2025,0,0,44.5129169,26.1142629,3.589036374,0.418499737
74,2,1,16,190000,14,2010,0,-1,44.47819633,26.11572181,0.285786763,0.114029661
81,3,0,4,299000,80,2025,0,0,44.5129169,26.1142629,3.589036374,0.418499737
79.5,3,4,4,299000,80,2025,0,0,44.5129169,26.1142629,3.589036374,0.418499737
47,3,4,7,155000,170,2017,0,-1,44.44024851,26.10033627,0.52464968,0.109638936
298,3,9,9,334900,23,2020,1,0,44.38075364,26.11901096,1.306598129,0.210107277
62.57,2,2,4,92975,160,2026,1,0,44.4128608,26.2032683,0.902859591,0.745817202
50,2,0,3,82990,73,2024,0,-1,44.37229019,26.10132121,2.825332363,0.296031133
52,2,2,7,185000,78,2025,1,0,44.48338877,26.10104466,0.474158663,0.218764923
139.6,4,0,4,459900,80,2025,0,0,44.5129169,26.1142629,3.589036374,0.418499737
75,3,2,10,279450,169,1996,1,0,44.42455233,26.12530565,1.168333708,0.175042092
15,1,1,4,25500,164,1978,0,0,44.42448758,26.17950736,1.210555792,0.12814745
140,5,3,6,250000,31,1930,0,0,44.442171,26.093541,0.514324766,0.210372828
50,2,3,7,124500,59,1974,1,-1,44.41656599,26.03341283,0.609044085,0.176241018
21,1,3,4,47500,28,1974,0,0,44.48993928,26.061614,1.83951271,0.100207084
47,2,2,10,94800,111,1962,0,0,44.4010484,26.0986181,0.424933236,0.075368085
96,3,5,7,485000,169,2025,0,-1,44.42391452,26.12027481,0.973336914,0.149829126
64,3,5,7,95000,25,2014,0,0,44.38340238,26.10998812,1.44319144,0.140015807
92,3,2,4,128900,160,2025,1,0,44.41172898,26.20661637,0.693965021,0.643400322
83,4,0,5,368000,152,2020,1,-1,44.50053577,26.04811703,1.45620165,0.337132877
104.33,5,4,10,369000,176,1991,0,0,44.45846088,26.08533115,0.727062547,0.228171111
43.42,1,2,4,64800,164,2026,1,0,44.41153578,26.20040279,0.65447992,0.516627939
65,3,1,5,93900,23,2025,1,0,44.37197164,26.11371073,1.918665589,0.149313832
53,2,2,5,76700,23,2025,1,0,44.36902986,26.11511021,1.992993095,0.121472514
75,3,4,4,165000,53,2001,0,1,44.45172306,26.1528039,1.970198534,0.088091807
40,2,5,9,165000,67,2025,1,0,44.47621,26.113874,0.543323115,0.194310156
72,3,4,10,115000,46,1979,0,0,44.43770982,26.17223384,0.325897278,0.094217434
64,3,0,4,145000,56,1875,0,-1,44.41447321,26.15246815,0.714945259,0.045753251
36,1,5,7,73000,23,2000,0,-1,44.36148949,26.11901096,2.12704494,0.332979017
42,2,3,7,154900,148,1962,1,-1,44.44377817,26.09736744,0.224013792,0.056723282
54,2,8,8,118000,56,1984,1,0,44.41476807,26.13247392,0.507794746,0.048796631
66,3,8,9,200000,36,1982,1,2,44.45774689,26.0740952,0.986440503,0.249987558
61,2,8,9,115000,20,1973,1,0,44.43209374,26.16392673,0.584051001,0.296032692
52,2,1,7,77450,97,2025,1,0,44.44565249,25.98338901,1.776621143,0.702996435
85,3,2,5,188000,96,2026,0,-1,44.40764605,26.13019556,0.541691654,0.102253591
65,3,3,10,125000,27,1968,0,-1,44.48708015,26.03755263,0.045423459,0.132823946
53,2,3,8,129500,49,1985,1,-1,44.45885669,26.04798317,0.780606808,0.191667306
40,2,4,7,92900,186,1960,0,0,44.45228627,26.10517902,0.070524946,0.112933329
60,3,0,4,128800,25,1975,1,0,44.38110586,26.10514355,1.895073234,0.387719125
58.5,2,1,3,102899,160,2026,1,0,44.41284648,26.19087619,0.623350454,0.520942912
130,3,7,7,261735,23,2026,1,0,44.36223049,26.14669605,0.78171045,0.21099652
40.02,2,1,3,92000,160,2027,1,0,44.41284648,26.19985934,0.728950093,0.648273824
64.25,3,0,13,299000,54,2020,1,0,44.472064,26.0563327,0.491661048,0.048311737
67,2,10,11,154000,180,2015,1,-1,44.41504733,26.1319555,0.495468553,0.063858998
120,4,0,3,315000,135,2008,1,1,44.52673476,26.14373326,5.553528759,2.968679544
63.4,2,10,11,159000,7,2026,0,0,44.47056924,26.14596042,2.584911665,0.114568209
80,4,9,10,141000,130,1975,0,-1,44.43892738,26.17865456,0.761204223,0.02208623
53,2,4,7,175000,176,1936,1,0,44.43751835,26.0977343,0.440438097,0.077518141
38,1,0,8,124650,135,2022,0,-1,44.49124857,26.12301654,1.279415928,0.769761251
43.4,2,3,4,70900,23,1961,0,-1,44.38981197,26.11709865,0.540418695,0.156241777
66,3,1,10,130000,81,1978,0,-1,44.44302541,26.13627338,0.341769349,0.183618248
76,3,1,7,210000,28,2018,0,-1,44.53369605,26.09903605,6.057480348,0.594370075
53.4,2,2,4,91240,164,2024,1,0,44.402032,26.178644,0.945863229,0.868824277
31,1,6,7,74900,56,1968,1,0,44.41926294,26.13697727,0.274387487,0.072515117
46,2,11,11,157000,160,2023,1,0,44.40431765,26.20721501,0.173646542,0.247984298
75,3,6,11,189900,14,2021,0,1,44.488872,26.113157,0.951168862,0.311803567
50,2,7,10,77000,5,1969,1,0,44.37924003,26.11487873,1.629061038,0.27190434
82,4,1,8,188500,56,1989,0,0,44.41283849,26.14303,0.971418735,0.455842049
40,1,10,10,70000,87,1986,1,-1,44.46056103,26.12098621,1.208001158,0.225860498
42,2,1,7,65000,97,2025,0,0,44.44463281,25.97727125,1.879949289,0.839234103
78,3,5,5,158800,28,2018,0,2,44.53617,26.09515,6.352075266,0.219345853
35,1,4,7,85000,135,2023,0,-1,44.47799746,26.12458314,0.698342824,0.088888707
60.8,2,0,4,137298,95,2017,0,0,44.357636,26.118606,2.354439307,0.663319803
89,3,3,4,146766,95,2025,1,0,44.357636,26.118606,2.354439307,0.663319803
63,2,3,4,109251,95,2025,1,0,44.357636,26.118606,2.354439307,0.663319803
67.1,2,3,4,119958,95,2025,1,0,44.357636,26.118606,2.354439307,0.663319803
48,2,8,8,86500,111,1983,0,0,44.38915693,26.13103694,0.812272006,0.1124152
65,3,2,4,107000,59,1973,0,-1,44.41536382,26.0199733,0.24878605,0.214032997
156,4,0,10,540010,28,2024,0,0,44.50532187,26.0259413,0.275994437,0.133040243
59.55,3,10,10,119000,130,1975,0,0,44.444587,26.142003,0.814215439,0.098479654
51,2,2,8,160000,101,1986,1,0,44.44028999,26.11690361,1.215397906,0.072953139
90,4,6,8,170000,151,1989,1,0,44.41717465,26.06585928,1.226769316,0.352363561
68.9,2,3,4,177000,106,2008,1,0,44.4177,26.124927,0.654928509,0.271653467
88,3,1,3,405000,55,1965,0,0,44.46029963,26.08930407,0.687443475,0.24427806
48,2,1,3,184900,142,1964,0,0,44.46696016,26.09090976,0.365473713,0.340237325
80,3,0,10,195000,28,2024,0,2,44.53669,26.09536,6.408747322,0.165251931
53,2,5,7,170000,54,2020,1,0,44.47437499,26.05525617,0.539042895,0.179586095
62,2,5,12,215000,14,2025,0,-1,44.47616944,26.113775,0.550636606,0.187798266
47,2,6,7,70000,73,1964,1,0,44.38933463,26.09092624,1.735853326,0.099038469
45,2,6,10,78000,41,1977,1,0,44.43808106,26.16107661,0.725722335,0.20113615
35.66,1,4,7,81100,135,2023,1,0,44.49432445,26.12297419,1.598136959,1.024717925
59,2,3,6,84500,97,2012,1,0,44.444373,25.984462,1.615913088,0.551302719
51,2,0,7,129000,28,2021,0,1,44.49252285,26.10025701,1.485770066,0.494426449
96,3,5,7,250000,164,2015,1,1,44.41926294,26.17290988,1.024495732,0.230739316
46,2,3,3,130000,61,2013,0,-1,44.4883238,26.05026801,0.982863936,0.07265403
70,2,8,10,349000,78,2023,1,0,44.48639033,26.09271579,1.002439002,0.113262585
95,3,0,2,170000,169,1940,0,-1,44.42918498,26.11404719,1.043673344,0.288480717
60,3,6,7,99900,97,2018,0,0,44.44701661,25.97738591,2.103591351,0.885014568
35.72,1,11,12,139000,31,1936,1,-1,44.434347,26.098023,0.413172364,0.242521344
32.79,1,-1,3,59000,145,2019,1,-1,44.41284648,26.06511205,1.619841845,0.348248772
82.6,3,5,8,245000,36,1947,1,-1,44.433932,26.096953,0.509619277,0.241303515
80.75,3,1,7,175000,38,1932,1,-1,44.429857,26.100209,0.200960976,0.191694588
75,3,2,2,330000,142,1965,0,-1,44.46602536,26.09204482,0.444076477,0.328063512
40,1,5,8,115000,129,1990,1,0,44.42501314,26.07077341,0.825812923,0.077032054
50,2,0,3,85600,160,2026,0,1,44.41399063,26.20083959,0.877090885,0.78893176
73,3,5,8,249000,2,1984,0,-1,44.42467757,26.07567065,1.148360235,0.069515077
45,2,1,4,107000,59,1967,0,-1,44.42879643,26.04060918,0.60768767,0.090314007
48.35,2,4,4,129500,152,2013,0,-1,44.50426838,26.04710404,1.6261119,0.161957731
36,1,4,8,105000,25,1986,1,0,44.39359289,26.11002781,0.576341886,0.175676108
30,1,7,7,68000,130,1976,0,-1,44.44633316,26.15211393,1.62357283,0.257549781
80,3,4,5,295000,1,2015,0,-1,44.4614906,26.0679823,0.788267507,0.326755729
79,4,2,10,149999,130,1976,0,0,44.44205464,26.17517532,0.85445859,0.046080136
31,1,1,8,76000,175,1980,1,0,44.43209374,26.02917943,0.448386739,0.249514537
39,1,8,8,79900,151,1987,0,0,44.41992228,26.06644209,1.025434267,0.043383034
147,4,3,4,485000,11,2004,0,0,44.4655711,26.07577308,0.849693058,0.23908966
80,3,10,10,240000,47,2017,0,-1,44.42567869,26.06511205,0.481888908,0.067382106
105,4,2,8,260000,135,2024,1,0,44.4888531,26.13397288,1.648835472,1.03067074
37,2,2,15,255000,67,2025,1,2,44.47697936,26.10104466,0.250349954,0.250717236
73.5,3,0,7,280000,64,2026,1,0,44.44237316,26.1256735,0.611190458,0.303746165
98,4,1,8,320000,169,1990,1,0,44.42567869,26.11002781,0.768276729,0.173351883
239,5,0,5,238900,141,2010,0,0,44.407865,25.998774,1.884156793,0.202790433
52,2,2,7,77450,97,2026,1,0,44.44438847,25.98682017,1.576539793,0.571966409
42,2,3,7,64999,97,2026,1,1,44.44753448,25.98732835,1.917582599,0.640771442
100.6,4,0,7,443000,64,2026,1,0,44.44111667,26.12330889,0.778111667,0.208079301
77.36,3,3,7,157000,51,1942,1,1,44.441667,26.120807,0.955702854,0.096292724
74,3,2,4,120000,97,1985,0,0,44.44079508,26.01751819,0.806280829,0.046693195
66,3,4,10,95000,44,1970,0,0,44.45981318,26.13103751,1.228482378,0.138775712
53,2,0,7,94000,20,1980,1,0,44.440958,26.157959,1.09654619,0.181208898
56,2,2,4,95371,0,2023,1,0,44.40216799,26.17434651,0.902226566,0.690406182
41,2,4,7,73498,61,2012,0,-1,44.48979748,26.03816259,0.350031177,0.214249953
79,3,2,8,159000,53,1989,0,0,44.45774689,26.14596042,1.939235748,0.317264098
65,3,2,10,130000,110,1968,1,2,44.45133466,26.12799412,0.344907696,0.111942618
54,2,8,10,119000,56,1982,1,0,44.41284648,26.12799412,0.102080383,0.076240234
42,2,0,10,76230,97,2026,1,0,44.44446571,25.97114956,2.167512958,0.885704082
79.12,3,1,10,160000,95,2021,1,0,44.3611821,26.1366671,1.024617856,0.054080628
69.91,2,1,4,104865,160,2026,1,0,44.41155781,26.20073697,0.676512264,0.527507779
32,1,1,7,108999,76,2022,1,-1,44.44075119,26.05831003,0.280512122,0.101014237
60,3,8,10,131900,59,1975,0,-1,44.42430511,26.04725361,0.207546698,0.060991634
45.5,2,3,5,95000,160,2020,1,0,44.4116941,26.19545379,0.452700219,0.497244896
45,2,1,7,136000,160,2025,0,0,44.41006414,26.19735003,0.36499613,0.340552214
82,4,5,10,161999,46,1975,0,0,44.43510692,26.16904004,0.059072032,0.088343119
104.97,3,9,9,335000,23,2020,1,0,44.38284087,26.11830542,1.167547833,0.24160502
65,1,0,7,200000,27,2017,0,-1,44.48975585,26.0516753,1.166878769,0.150899715
42,1,10,10,86000,2,1999,1,0,44.418749,26.059312,0.849934302,0.036068411
83,3,1,11,325000,92,2019,0,-1,44.43297015,26.04103941,0.608458123,0.182964144
109.04,4,11,11,368800,71,2026,1,0,44.41220791,26.03636819,1.119762907,0.227485308
109.04,4,11,11,368800,59,2026,1,0,44.41179497,26.03649324,1.166741491,0.216607217
72.79,3,11,11,241700,71,2026,1,0,44.41220791,26.03636819,1.119762907,0.227485308
74.42,3,9,11,233625,71,2026,1,0,44.41220791,26.03636819,1.119762907,0.227485308
74.42,3,9,11,233625,59,2026,1,0,44.41253792,26.03675088,1.091101546,0.190227278
74.61,3,9,11,229375,71,2026,1,0,44.41210181,26.03641293,1.132049054,0.238973382
50,2,4,5,105800,23,2019,1,-1,44.36453927,26.14300684,0.489831875,0.375912142
31,1,8,10,52000,44,1974,0,0,44.45628812,26.12790164,0.76807113,0.114344737
91.66,4,3,6,300000,168,1979,1,-1,44.43209374,26.10104466,0.439993841,0.208195026
45.5,2,6,10,120000,164,1975,1,0,44.40620025,26.17414697,0.462011519,0.514494401
63,2,7,8,204900,124,1989,1,0,44.43017151,26.10727968,0.548576006,0.038814052
48.15,1,2,3,77000,160,2025,1,0,44.42064847,26.20079107,1.530571689,0.609363264
43.42,1,2,7,64800,160,2026,1,-1,44.40893205,26.19950053,0.448457845,0.219732686
35,1,-1,3,35000,97,2009,0,-1,44.443325,26.010588,1.188584237,0.368931686
55.6,3,2,7,135000,160,2021,0,1,44.4148592,26.19730296,0.831513916,0.748794268
